Video Frame Number,Transmission Beginning Time,Server Receive Time,One-way network delay (seconds),Video Frame Processing Delay (seconds),Frame size
796,1713728246.7975395,1713728250.7584343,3.960894823074341,0.017169475555419922,176120
797,1713728246.8308458,1713728250.8357806,4.004934787750244,0.01572394371032715,175464
798,1713728246.8597143,1713728250.9423351,4.082620859146118,0.01093149185180664,176400
799,1713728246.8928118,1713728251.0507872,4.157975435256958,0.008657217025756836,177024
800,1713728246.9239419,1713728251.1389585,4.215016603469849,0.009546518325805664,176680
801,1713728246.9588604,1713728251.2163734,4.257513046264648,0.009634971618652344,176440
802,1713728246.9894664,1713728251.3357763,4.3463099002838135,0.008583307266235352,175624
803,1713728247.024865,1713728251.4309194,4.406054496765137,0.009082794189453125,174784
804,1713728247.0681164,1713728251.5168521,4.44873571395874,0.015394926071166992,174776
805,1713728247.4769728,1713728251.6161318,4.1391589641571045,0.010832548141479492,175032
806,1713728247.5075722,1713728251.7017753,4.19420313835144,0.015479087829589844,175888
807,1713728247.5386338,1713728251.798767,4.260133266448975,0.011623859405517578,176720
808,1713728247.5670493,1713728251.8869016,4.319852352142334,0.015591859817504883,177536
809,1713728247.6038446,1713728251.9732876,4.369442939758301,0.008723735809326172,179368
810,1713728247.6319437,1713728252.064896,4.432952404022217,0.008817672729492188,180072
811,1713728247.6597164,1713728252.174869,4.5151526927948,0.009076356887817383,179760
812,1713728247.6879852,1713728252.2581768,4.5701916217803955,0.015532255172729492,179328
813,1713728247.7438507,1713728252.329873,4.58602237701416,0.014829874038696289,179432
814,1713728247.7871313,1713728252.3988287,4.611697435379028,0.009413957595825195,180024
815,1713728247.828866,1713728252.4868042,4.657938241958618,0.009587526321411133,179792
816,1713728247.8613348,1713728252.5498028,4.688467979431152,0.01533818244934082,179376
817,1713728248.034348,1713728252.6408026,4.606454610824585,0.015503883361816406,179704
818,1713728248.0734847,1713728252.7319765,4.658491849899292,0.015250921249389648,178584
819,1713728248.1021268,1713728252.828079,4.7259521484375,0.011317968368530273,178504
820,1713728248.3041215,1713728252.8999956,4.595874071121216,0.011060714721679688,177816
821,1713728248.347501,1713728252.9957495,4.6482484340667725,0.009020090103149414,179000
822,1713728248.3800447,1713728253.094838,4.7147932052612305,0.011608362197875977,182112
823,1713728248.6306183,1713728253.23178,4.60116171836853,0.011681079864501953,182504
824,1713728248.6663897,1713728253.375833,4.7094433307647705,0.009752511978149414,182160
825,1713728248.8890822,1713728253.5109258,4.621843576431274,0.010956764221191406,183584
826,1713728248.9179275,1713728253.6228611,4.7049336433410645,0.013322591781616211,183640
827,1713728248.946093,1713728253.753885,4.8077919483184814,0.009049177169799805,184864
828,1713728249.1714597,1713728254.7654717,5.594012022018433,0.016433000564575195,184880
829,1713728249.210391,1713728254.8104231,5.600032091140747,0.014840364456176758,183400
830,1713728249.2418263,1713728254.8759384,5.634112119674683,0.017357826232910156,182304
831,1713728249.4339201,1713728255.0368922,5.602972030639648,0.01129460334777832,183584
832,1713728249.4633641,1713728255.1536844,5.690320253372192,0.017902851104736328,183864
833,1713728249.4926279,1713728255.267152,5.774524211883545,0.014989852905273438,183144
834,1713728249.710211,1713728255.3088748,5.598663806915283,0.011605978012084961,181904
835,1713728249.7432232,1713728255.344908,5.601684808731079,0.014457464218139648,181664
836,1713728249.7817602,1713728255.383949,5.6021888256073,0.014142990112304688,181880
837,1713728249.9487247,1713728255.4232864,5.47456169128418,0.014609813690185547,182328
838,1713728249.987145,1713728255.4632905,5.476145505905151,0.014459371566772461,179584
839,1713728250.0178947,1713728255.5939023,5.576007604598999,0.015214920043945312,180056
840,1713728250.201723,1713728255.7228186,5.521095514297485,0.012845039367675781,180688
841,1713728250.2527487,1713728255.8548105,5.602061748504639,0.009707927703857422,183872
842,1713728250.28593,1713728255.9897912,5.703861236572266,0.009549617767333984,183568
843,1713728250.4994736,1713728256.128989,5.6295154094696045,0.009598970413208008,181968
844,1713728250.5296504,1713728256.2348082,5.70515775680542,0.010345220565795898,184992
845,1713728250.6548762,1713728256.3549793,5.700103044509888,0.008588075637817383,185800
846,1713728250.6820674,1713728256.5038602,5.821792840957642,0.010189294815063477,186360
847,1713728250.7115574,1713728256.6699357,5.958378314971924,0.010030508041381836,186552
848,1713728250.967587,1713728256.773816,5.806229114532471,0.01111602783203125,186680
849,1713728250.9955463,1713728256.879946,5.884399652481079,0.012066364288330078,186648
850,1713728251.0229375,1713728256.9999022,5.976964712142944,0.009149312973022461,186720
851,1713728251.2860312,1713728257.095832,5.809800863265991,0.011812448501586914,186864
852,1713728251.3187017,1713728257.2131212,5.894419431686401,0.01172780990600586,187048
853,1713728251.3558474,1713728257.31776,5.961912631988525,0.010897636413574219,187176
854,1713728251.5314443,1713728257.4267042,5.895259857177734,0.011761903762817383,187464
855,1713728251.559159,1713728257.5344474,5.975288391113281,0.014216184616088867,187536
856,1713728251.5972571,1713728257.6248312,6.027574062347412,0.01600027084350586,187248
857,1713728251.8507829,1713728257.7783973,5.927614450454712,0.010547399520874023,187784
858,1713728251.8778274,1713728257.8557808,5.9779534339904785,0.010039329528808594,188256
859,1713728252.1085901,1713728257.9577692,5.849179029464722,0.010268688201904297,188104
860,1713728252.1403239,1713728258.066764,5.926440238952637,0.009028434753417969,187976
861,1713728252.1690786,1713728258.1778467,6.008768081665039,0.01062464714050293,187704
862,1713728252.3416271,1713728258.260908,5.919280767440796,0.009206533432006836,187816
863,1713728252.3774338,1713728258.3599188,5.982485055923462,0.01454305648803711,188272
864,1713728252.4136162,1713728258.4508567,6.037240505218506,0.009380102157592773,188008
865,1713728252.5485473,1713728258.5457277,5.997180461883545,0.012085437774658203,188192
866,1713728252.5830793,1713728258.6357737,6.052694320678711,0.010958194732666016,188296
867,1713728252.6147563,1713728258.730882,6.116125583648682,0.012160301208496094,188272
868,1713728252.8088517,1713728258.8288078,6.019956111907959,0.008914947509765625,188504
869,1713728252.835931,1713728258.9407923,6.104861259460449,0.014545202255249023,188480
870,1713728253.0629876,1713728259.0551333,5.992145776748657,0.015654802322387695,188440
871,1713728253.100873,1713728259.155809,6.054935932159424,0.017994403839111328,188408
872,1713728253.1347067,1713728259.2549856,6.120278835296631,0.01032257080078125,187696
873,1713728253.3926911,1713728259.3508835,5.958192348480225,0.012330293655395508,187416
874,1713728253.4210227,1713728259.445069,6.024046421051025,0.009367704391479492,187760
875,1713728253.4475074,1713728259.522898,6.075390577316284,0.010292530059814453,186776
876,1713728253.7560124,1713728259.6038759,5.847863435745239,0.01464700698852539,186824
877,1713728253.7830586,1713728259.6859922,5.902933597564697,0.010374784469604492,187024
878,1713728253.8149848,1713728259.7679942,5.953009366989136,0.009790658950805664,186848
879,1713728254.9321992,1713728259.8218565,4.889657258987427,0.008613824844360352,186808
880,1713728254.9627962,1713728259.8999808,4.937184572219849,0.0148773193359375,187064
881,1713728255.2837405,1713728259.9859977,4.70225715637207,0.0089569091796875,186728
882,1713728255.3206718,1713728260.0343292,4.713657379150391,0.009745597839355469,186880
883,1713728255.3575404,1713728260.0978923,4.740351915359497,0.015168905258178711,184280
884,1713728255.3960135,1713728260.2079365,4.811923027038574,0.01191258430480957,184936
885,1713728255.426212,1713728260.285938,4.8597259521484375,0.009565353393554688,184840
886,1713728255.4625568,1713728260.3715377,4.908980846405029,0.015409469604492188,184800
887,1713728255.590458,1713728260.4388838,4.84842586517334,0.015272855758666992,184704
888,1713728255.6405892,1713728260.504873,4.864283800125122,0.009558677673339844,184136
889,1713728255.6755,1713728260.5818322,4.90633225440979,0.008797645568847656,184936
890,1713728255.8437266,1713728260.6530352,4.8093085289001465,0.015753746032714844,184360
891,1713728255.8755453,1713728260.7161026,4.840557336807251,0.009510993957519531,184448
892,1713728255.914059,1713728260.7872965,4.873237609863281,0.009604215621948242,184064
893,1713728256.21002,1713728260.8578537,4.647833585739136,0.008727073669433594,184704
894,1713728256.2368734,1713728260.986859,4.749985694885254,0.009578227996826172,184512
895,1713728256.2733848,1713728261.0533192,4.779934406280518,0.008985757827758789,184264
896,1713728256.5914497,1713728261.1395006,4.548050880432129,0.017054319381713867,184360
897,1713728256.6236663,1713728261.2318094,4.608143091201782,0.015602588653564453,175144
898,1713728256.9654062,1713728261.301855,4.336448907852173,0.01509237289428711,175888
899,1713728256.9933755,1713728261.3589303,4.3655548095703125,0.01491999626159668,176120
900,1713728257.0202303,1713728261.458196,4.437965631484985,0.010734796524047852,173448
901,1713728257.2690475,1713728261.5487988,4.279751300811768,0.009578466415405273,173080
902,1713728257.3001013,1713728261.6079214,4.307820081710815,0.008764505386352539,174688
903,1713728257.3313308,1713728261.6800137,4.348682880401611,0.01211094856262207,175432
904,1713728257.6018105,1713728261.7528358,4.151025295257568,0.010446786880493164,174776
905,1713728257.630628,1713728261.8250566,4.194428443908691,0.009314775466918945,172104
906,1713728257.6581738,1713728261.8858612,4.227687358856201,0.011201858520507812,170800
907,1713728257.8683946,1713728262.0474393,4.179044723510742,0.010654926300048828,170464
908,1713728257.9145854,1713728262.1147814,4.200196027755737,0.01521921157836914,167000
909,1713728257.953014,1713728262.2425203,4.289506435394287,0.010602235794067383,167672
910,1713728258.1659708,1713728262.3873782,4.221407413482666,0.015284299850463867,166432
911,1713728258.1954203,1713728262.5309198,4.33549952507019,0.011052131652832031,164160
912,1713728258.2260468,1713728263.3060815,5.0800347328186035,0.015496969223022461,163744
913,1713728258.2622736,1713728263.358715,5.0964415073394775,0.014818668365478516,163320
914,1713728258.436654,1713728263.395643,4.958988904953003,0.012339591979980469,164936
915,1713728258.4687603,1713728263.4322062,4.9634459018707275,0.009493589401245117,165176
916,1713728258.5007951,1713728263.464377,4.963581800460815,0.009923696517944336,165896
917,1713728258.740986,1713728263.5293238,4.788337707519531,0.011544466018676758,165896
918,1713728258.7729583,1713728263.5649228,4.791964530944824,0.011912107467651367,166008
919,1713728258.8053937,1713728263.5999262,4.794532537460327,0.01450800895690918,166328
920,1713728258.9716194,1713728263.6366105,4.664991140365601,0.01119542121887207,166264
921,1713728259.0032434,1713728263.6722481,4.669004678726196,0.011670351028442383,166128
922,1713728259.033379,1713728263.707172,4.673792839050293,0.00981760025024414,166384
923,1713728259.2787852,1713728263.76488,4.48609471321106,0.011752128601074219,165912
924,1713728259.3205862,1713728263.8768983,4.556312084197998,0.01224970817565918,166184
925,1713728259.3484674,1713728263.9799037,4.631436347961426,0.012246847152709961,166608
926,1713728259.5565228,1713728264.0818675,4.525344610214233,0.00867152214050293,166080
927,1713728259.5865293,1713728264.1979208,4.611391544342041,0.01372671127319336,166344
928,1713728259.6207078,1713728264.3207557,4.700047969818115,0.0036687850952148438,166256
929,1713728259.807089,1713728264.4009242,4.593835115432739,0.011810064315795898,165888
930,1713728259.8437867,1713728264.4799495,4.636162757873535,0.00821685791015625,164408
931,1713728259.8708744,1713728264.574834,4.703959703445435,0.008418798446655273,164752
932,1713728259.9195986,1713728264.689979,4.77038049697876,0.009273767471313477,164976
933,1713728259.9473329,1713728264.7740848,4.826751947402954,0.009439468383789062,164032
934,1713728259.9820871,1713728264.85395,4.871862888336182,0.008199930191040039,164208
935,1713728260.010153,1713728264.9389315,4.928778409957886,0.009616374969482422,164416
936,1713728260.1533072,1713728265.0049963,4.851689100265503,0.00936746597290039,164760
937,1713728260.1821299,1713728265.1679924,4.985862493515015,0.008919954299926758,164792
938,1713728260.2126331,1713728265.2848244,5.07219123840332,0.004423379898071289,164520
939,1713728260.3681784,1713728265.427792,5.0596137046813965,0.010844230651855469,164936
940,1713728260.3954556,1713728265.5527756,5.157320022583008,0.00783538818359375,164872
941,1713728260.4333005,1713728265.6641264,5.230825901031494,0.011930227279663086,164904
942,1713728260.5684135,1713728265.7428908,5.1744773387908936,0.008973836898803711,164984
943,1713728260.5976791,1713728265.8748636,5.27718448638916,0.009643077850341797,165080
944,1713728260.625359,1713728265.9820583,5.356699228286743,0.00937962532043457,164984
945,1713728260.8018384,1713728266.0937836,5.291945219039917,0.00953531265258789,164608
946,1713728260.8345644,1713728266.2107666,5.37620210647583,0.009960651397705078,165232
947,1713728260.8685012,1713728266.333833,5.465331792831421,0.010945558547973633,165008
948,1713728260.9897838,1713728266.4857705,5.495986700057983,0.009200811386108398,165168
949,1713728261.0204995,1713728267.2179723,6.197472810745239,0.00998544692993164,165032
950,1713728261.0500956,1713728267.2515473,6.201451778411865,0.009934186935424805,164736
951,1713728261.2868664,1713728267.284547,5.9976806640625,0.011514663696289062,164904
952,1713728261.3176203,1713728267.3189516,6.001331329345703,0.009358406066894531,164424
953,1713728261.3448453,1713728267.3524334,6.007588148117065,0.014967918395996094,164600
954,1713728261.3728132,1713728267.3917232,6.018909931182861,0.014479398727416992,164576
955,1713728261.5187802,1713728267.429418,5.910637855529785,0.014208555221557617,164400
956,1713728261.5503447,1713728267.4683368,5.917992115020752,0.01412343978881836,164448
957,1713728261.5775578,1713728267.505448,5.927890300750732,0.009350299835205078,164056
958,1713728261.7381582,1713728267.5384388,5.800280570983887,0.009220361709594727,164032
959,1713728261.772752,1713728267.5713897,5.798637628555298,0.010968923568725586,164400
960,1713728261.8043365,1713728267.6060588,5.801722288131714,0.015533685684204102,164088
961,1713728261.923684,1713728267.6446738,5.720989942550659,0.010048627853393555,164296
962,1713728261.9634259,1713728267.726839,5.763413190841675,0.011710882186889648,164856
963,1713728262.000223,1713728267.8119712,5.811748266220093,0.011629104614257812,165032
964,1713728262.2798047,1713728267.8998334,5.620028734207153,0.015043497085571289,165120
965,1713728262.3133118,1713728268.0060432,5.6927313804626465,0.014833927154541016,164624
966,1713728262.3435497,1713728268.1231575,5.779607772827148,0.01696634292602539,164600
967,1713728263.447299,1713728268.2067842,4.759485244750977,0.015616178512573242,164544
968,1713728263.4787095,1713728268.275051,4.79634165763855,0.01157832145690918,163952
969,1713728263.508725,1713728268.3678381,4.8591132164001465,0.008501768112182617,163464
970,1713728263.5456038,1713728268.488909,4.943305253982544,0.01502847671508789,163216
971,1713728263.5823739,1713728268.6120288,5.0296549797058105,0.010354280471801758,164368
972,1713728263.612232,1713728268.734874,5.1226420402526855,0.016985416412353516,164576
973,1713728263.6428034,1713728268.8429008,5.200097322463989,0.011126995086669922,164056
974,1713728263.6735406,1713728268.9508362,5.2772955894470215,0.01718735694885254,164520
975,1713728263.7102566,1713728269.0407994,5.330542802810669,0.009298563003540039,164736
976,1713728263.7446005,1713728269.1630397,5.418439149856567,0.011358022689819336,164720
977,1713728263.7774835,1713728269.235969,5.4584856033325195,0.00947713851928711,164208
978,1713728263.8061125,1713728269.3251023,5.51898980140686,0.00896763801574707,163848
979,1713728263.8361173,1713728269.4043024,5.568185091018677,0.009301424026489258,164400
980,1713728263.9233408,1713728269.5288253,5.605484485626221,0.0171051025390625,164520
981,1713728263.958871,1713728269.6417727,5.682901859283447,0.009386301040649414,163728
982,1713728263.9930093,1713728269.745863,5.752853631973267,0.016797304153442383,163704
983,1713728264.2496543,1713728269.8568938,5.607239484786987,0.015486717224121094,163984
984,1713728264.290911,1713728269.9839487,5.693037748336792,0.007451057434082031,164416
985,1713728264.3270338,1713728270.0778155,5.750781774520874,0.00930023193359375,164904
986,1713728264.5747862,1713728270.1907825,5.615996360778809,0.0095367431640625,165288
987,1713728264.6017354,1713728270.3018506,5.700115203857422,0.008974552154541016,164776
988,1713728264.6336043,1713728270.4218538,5.788249492645264,0.016678333282470703,164784
989,1713728264.924755,1713728270.561875,5.637120008468628,0.01169586181640625,164752
990,1713728264.9770083,1713728270.662938,5.685929775238037,0.017056703567504883,164392
991,1713728265.0166726,1713728270.7513669,5.734694242477417,0.01526021957397461,164008
992,1713728265.0436704,1713728270.8381443,5.794473886489868,0.015178680419921875,164088
993,1713728265.2426443,1713728270.9499376,5.707293272018433,0.011116981506347656,163136
994,1713728265.2774951,1713728271.0399153,5.762420177459717,0.015195131301879883,162920
995,1713728265.318813,1713728271.1258025,5.806989431381226,0.009351253509521484,162552
996,1713728265.6138422,1713728271.1908286,5.576986312866211,0.009263277053833008,163176
997,1713728265.6524162,1713728271.2559302,5.603513956069946,0.012523651123046875,164032
998,1713728265.6901767,1713728271.3198004,5.629623651504517,0.011813640594482422,163792
999,1713728265.989102,1713728271.391976,5.402874231338501,0.014834403991699219,164568
1000,1713728266.0198634,1713728271.4642913,5.444427967071533,0.014225482940673828,165408
1001,1713728266.0514483,1713728271.530258,5.478809595108032,0.015720129013061523,164992
1002,1713728266.3555784,1713728271.5849698,5.22939133644104,0.019392967224121094,164432
1003,1713728266.3923802,1713728271.6558897,5.263509511947632,0.009203433990478516,167024
1004,1713728266.4199593,1713728271.7361698,5.316210508346558,0.012002706527709961,167880
1005,1713728267.443497,1713728271.8091028,4.36560583114624,0.012156963348388672,167688
1006,1713728267.4997752,1713728271.8898306,4.390055418014526,0.010062694549560547,168648
1007,1713728267.553128,1713728271.9739919,4.42086386680603,0.014359474182128906,168480
1008,1713728267.5911982,1713728272.0298686,4.43867039680481,0.014886617660522461,168448
1009,1713728267.6217895,1713728272.1000967,4.478307247161865,0.014143705368041992,167688
1010,1713728267.6486297,1713728272.1492467,4.500617027282715,0.015047550201416016,164608
1011,1713728267.6788929,1713728272.203285,4.524392127990723,0.016712188720703125,165712
1012,1713728267.705746,1713728272.2558737,4.550127744674683,0.012131690979003906,164456
1013,1713728267.7339828,1713728272.330062,4.596079111099243,0.01022195816040039,166280
1014,1713728267.7610981,1713728272.4168096,4.65571141242981,0.018000364303588867,165696
1015,1713728267.7965486,1713728272.5548487,4.758300065994263,0.011353254318237305,164168
1016,1713728267.822868,1713728272.641766,4.81889796257019,0.01719045639038086,166744
1017,1713728267.8545547,1713728272.7138155,4.85926079750061,0.016963481903076172,166120
1018,1713728267.881456,1713728272.7645714,4.883115530014038,0.015201807022094727,164864
1019,1713728267.9150486,1713728272.8291173,4.914068698883057,0.013300657272338867,165192
1020,1713728268.6463416,1713728272.8768637,4.230522155761719,0.014641523361206055,164880
1021,1713728268.726327,1713728272.942815,4.2164881229400635,0.013470649719238281,166400
1022,1713728268.7828405,1713728273.0669975,4.284157037734985,0.011580467224121094,166400
1023,1713728268.8302388,1713728273.1139193,4.283680438995361,0.009299993515014648,167232
1024,1713728268.8708444,1713728273.1738932,4.303048849105835,0.01108551025390625,166776
1025,1713728268.9146159,1713728273.2487595,4.33414363861084,0.01288151741027832,167336
1026,1713728268.942394,1713728273.3240218,4.381627798080444,0.010354042053222656,167544
1027,1713728268.9786756,1713728273.4178717,4.4391961097717285,0.012593984603881836,167216
1028,1713728269.0061688,1713728273.528896,4.5227272510528564,0.009708166122436523,167664
1029,1713728269.0322714,1713728273.6719148,4.639643430709839,0.01014852523803711,167432
1030,1713728269.0588536,1713728273.801883,4.743029356002808,0.009309530258178711,167600
1031,1713728269.0953057,1713728273.9308393,4.835533618927002,0.012213706970214844,167480
1032,1713728269.123708,1713728274.0667655,4.943057537078857,0.01000523567199707,167672
1033,1713728269.3754406,1713728274.9049256,5.529484987258911,0.017216920852661133,167320
1034,1713728269.4107785,1713728274.94632,5.535541534423828,0.013921499252319336,167480
1035,1713728269.4394658,1713728274.9839258,5.54446005821228,0.014054059982299805,167752
1036,1713728269.6591365,1713728275.0203702,5.361233711242676,0.011431694030761719,167488
1037,1713728269.6860878,1713728275.0562923,5.370204448699951,0.009233713150024414,167584
1038,1713728269.7139585,1713728275.0882783,5.374319791793823,0.009305000305175781,167576
1039,1713728269.7541134,1713728275.1213622,5.367248773574829,0.009206771850585938,167464
1040,1713728270.0790312,1713728275.1536088,5.074577569961548,0.009226799011230469,167152
1041,1713728270.1107874,1713728275.1856413,5.074853897094727,0.009259700775146484,167072
1042,1713728270.1471684,1713728275.218627,5.071458578109741,0.009404182434082031,167304
1043,1713728271.8319414,1713728275.2526515,3.4207100868225098,0.018793821334838867,167248
1044,1713728271.8649597,1713728275.2950337,3.4300739765167236,0.00977325439453125,165904
1045,1713728271.8951757,1713728275.3337555,3.438579797744751,0.011511564254760742,166208
1046,1713728271.923661,1713728275.4088743,3.485213279724121,0.015106678009033203,166392
1047,1713728271.9589732,1713728275.5070148,3.548041582107544,0.015256404876708984,166800
1048,1713728271.9861753,1713728275.578788,3.5926127433776855,0.015176534652709961,167024
1049,1713728272.0144396,1713728275.6498857,3.635446071624756,0.009539127349853516,166352
1050,1713728272.0474246,1713728275.7498605,3.7024359703063965,0.008913993835449219,166248
1051,1713728272.0781522,1713728275.8143067,3.736154556274414,0.009187698364257812,166776
1052,1713728272.1062615,1713728275.8623543,3.7560927867889404,0.009308576583862305,165776
1053,1713728272.132855,1713728275.899941,3.7670860290527344,0.009199142456054688,165896
1054,1713728272.16781,1713728275.9569025,3.789092540740967,0.011856555938720703,165776
1055,1713728272.203221,1713728276.0340672,3.830846071243286,0.009763002395629883,166272
1056,1713728272.2296503,1713728276.0849397,3.8552894592285156,0.017078638076782227,166016
1057,1713728272.2632651,1713728276.1578016,3.8945364952087402,0.007220268249511719,166080
1058,1713728272.29027,1713728276.2440197,3.953749656677246,0.00873422622680664,165768
1059,1713728272.3206732,1713728276.294853,3.974179744720459,0.00938558578491211,165536
1060,1713728272.3573852,1713728276.3610895,4.003704309463501,0.009591817855834961,165496
1061,1713728272.3929775,1713728276.4100304,4.017052888870239,0.009206771850585938,165784
1062,1713728272.4272733,1713728276.4627337,4.035460472106934,0.009176969528198242,165112
1063,1713728272.4611316,1713728276.539922,4.0787904262542725,0.008217334747314453,164752
1064,1713728272.4896588,1713728276.6079307,4.118271827697754,0.009395837783813477,164944
1065,1713728272.5181022,1713728276.687761,4.169658899307251,0.009258270263671875,164376
1066,1713728272.5520043,1713728276.7624338,4.210429430007935,0.008536577224731445,164240
1067,1713728272.5873144,1713728276.826057,4.2387425899505615,0.009220123291015625,164264
1068,1713728272.6207488,1713728276.9128754,4.292126655578613,0.00835275650024414,163816
1069,1713728272.6502123,1713728276.973948,4.32373571395874,0.009129047393798828,162264
1070,1713728272.695777,1713728277.0429618,4.347184896469116,0.009075641632080078,160696
1071,1713728272.7293777,1713728277.11193,4.382552146911621,0.009381294250488281,160800
1072,1713728272.7597148,1713728277.1787786,4.4190638065338135,0.009182214736938477,161872
1073,1713728272.7898352,1713728277.2631395,4.473304271697998,0.009316205978393555,161168
1074,1713728272.8923278,1713728277.3348708,4.442543029785156,0.008028745651245117,161000
1075,1713728272.925738,1713728277.416744,4.491005897521973,0.00819087028503418,160656
1076,1713728272.9584615,1713728277.4988837,4.540422201156616,0.011687755584716797,159864
1077,1713728273.1281662,1713728277.598351,4.470184803009033,0.011079549789428711,160512
1078,1713728273.1583989,1713728277.6607885,4.502389669418335,0.010369300842285156,160688
1079,1713728273.19101,1713728277.7478328,4.556822776794434,0.009333610534667969,162120
1080,1713728273.2227428,1713728277.833706,4.6109631061553955,0.008154153823852539,161920
1081,1713728273.3538752,1713728277.9257479,4.571872711181641,0.009165763854980469,162664
1082,1713728273.3847978,1713728278.0188289,4.634031057357788,0.012107610702514648,162400
1083,1713728273.4126296,1713728278.1057308,4.693101167678833,0.010625839233398438,161528
1084,1713728273.6627128,1713728278.2191553,4.556442499160767,0.011705398559570312,160912
1085,1713728273.697853,1713728278.3008487,4.6029956340789795,0.015254020690917969,160952
1086,1713728273.7275312,1713728278.3578913,4.630360126495361,0.009142637252807617,160592
1087,1713728274.0494773,1713728278.4110603,4.36158299446106,0.009451627731323242,161168
1088,1713728274.0966773,1713728278.4789157,4.382238388061523,0.003461122512817383,160432
1089,1713728274.1308908,1713728278.5607767,4.4298858642578125,0.00932621955871582,161688
1090,1713728274.9652057,1713728278.6259577,3.660752058029175,0.009308338165283203,162256
1091,1713728274.9998825,1713728278.6765976,3.676715135574341,0.009224414825439453,166048
1092,1713728275.0311544,1713728278.7222848,3.6911303997039795,0.009308815002441406,167392
1093,1713728275.0596144,1713728278.7919593,3.73234486579895,0.00822901725769043,167944
1094,1713728275.092837,1713728278.8711686,3.7783315181732178,0.011814117431640625,166976
1095,1713728275.1249168,1713728278.9616954,3.8367786407470703,0.008653402328491211,167168
1096,1713728275.164782,1713728279.0479689,3.8831868171691895,0.011673688888549805,167864
1097,1713728275.2002892,1713728279.1307206,3.930431365966797,0.008699655532836914,168440
1098,1713728275.2351663,1713728279.21579,3.980623722076416,0.011978387832641602,168160
1099,1713728275.263377,1713728279.3547578,4.091380834579468,0.016369342803955078,168240
1100,1713728275.2907393,1713728279.4949386,4.204199314117432,0.011901378631591797,167936
1101,1713728275.3252301,1713728279.6318877,4.306657552719116,0.012209177017211914,167560
1102,1713728275.359196,1713728279.771979,4.412783145904541,0.010230302810668945,167056
1103,1713728275.52091,1713728280.6705177,5.1496076583862305,0.009579181671142578,167448
1104,1713728275.5545976,1713728280.7037625,5.149164915084839,0.009491443634033203,167192
1105,1713728275.5823228,1713728280.7369072,5.1545844078063965,0.009575128555297852,166768
1106,1713728275.7522423,1713728280.7697828,5.017540454864502,0.009456396102905273,166584
1107,1713728275.7859619,1713728280.908006,5.122044086456299,0.008476495742797852,166584
1108,1713728275.8227866,1713728280.939341,5.116554498672485,0.011829376220703125,165696
1109,1713728275.9737515,1713728280.9757004,5.001948833465576,0.009263992309570312,166008
1110,1713728276.003296,1713728281.0078049,5.004508972167969,0.009175777435302734,165496
1111,1713728276.0376253,1713728281.040013,5.002387762069702,0.009385108947753906,165544
1112,1713728276.1829374,1713728281.0722735,4.889336109161377,0.009467601776123047,165584
1113,1713728276.2120795,1713728281.150892,4.938812494277954,0.00928950309753418,164024
1114,1713728276.2489498,1713728281.2690232,5.020073413848877,0.0035305023193359375,163760
1115,1713728276.3582463,1713728281.346931,4.98868465423584,0.008886575698852539,164712
1116,1713728276.3912113,1713728281.4508274,5.0596160888671875,0.012069940567016602,165048
1117,1713728276.4197721,1713728281.5297885,5.110016345977783,0.009916305541992188,164816
1118,1713728276.5733068,1713728281.617963,5.044656276702881,0.011995077133178711,164968
1119,1713728276.6028173,1713728281.6839564,5.081139087677002,0.008118391036987305,163568
1120,1713728276.6331854,1713728281.7579155,5.124730110168457,0.009203195571899414,163832
1121,1713728276.66466,1713728281.8231478,5.158487796783447,0.009374141693115234,163824
1122,1713728276.8319178,1713728281.9258578,5.093940019607544,0.012450456619262695,163872
1123,1713728276.8586633,1713728282.0357802,5.177116870880127,0.0099639892578125,163792
1124,1713728276.8927991,1713728282.1417649,5.248965740203857,0.012042999267578125,163312
1125,1713728277.0170047,1713728282.2547011,5.237696409225464,0.008792638778686523,163200
1126,1713728277.0522542,1713728282.386682,5.334427833557129,0.008298158645629883,161880
1127,1713728277.0919135,1713728282.5171404,5.425226926803589,0.015223026275634766,162592
1128,1713728277.2440217,1713728282.6588068,5.414785146713257,0.015132427215576172,162592
1129,1713728277.2753413,1713728282.8457446,5.570403337478638,0.008448362350463867,162784
1130,1713728277.3021286,1713728283.703135,6.401006460189819,0.011517763137817383,162232
1131,1713728277.507382,1713728283.7547824,6.247400522232056,0.01565694808959961,162512
1132,1713728277.5404198,1713728283.8206434,6.280223608016968,0.01188039779663086,161352
1133,1713728277.5680912,1713728283.9626744,6.394583225250244,0.01103830337524414,160352
1134,1713728277.7973735,1713728283.9978888,6.200515270233154,0.014222860336303711,161328
1135,1713728277.8395236,1713728284.034376,6.194852352142334,0.013871908187866211,164248
1136,1713728277.8773742,1713728284.0706155,6.193241357803345,0.009405374526977539,163768
1137,1713728277.9093606,1713728284.1031876,6.193826913833618,0.009762048721313477,164216
1138,1713728278.0813298,1713728284.1352515,6.053921699523926,0.009540557861328125,164352
1139,1713728278.1127136,1713728284.2709317,6.158218145370483,0.011789560317993164,164160
1140,1713728278.1523337,1713728284.4357586,6.2834248542785645,0.009737491607666016,164056
1141,1713728278.4060006,1713728284.5586805,6.152679920196533,0.012966394424438477,163960
1142,1713728278.4371886,1713728284.7368202,6.299631595611572,0.009074926376342773,164016
